01MAS202412152025121350
5024001649  5SER4105000087124500R410501MA1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000345314TR286377002187FRR05                   410506   
75    26KW76  1345314TR 38286377001518188                     
5272232200144 41277 4127711      035830      10874   27000       1 1900        V1P   V1P   0   
5272234800145 41277 4127711      040630      10874   27000       1 1900        V1P   V1P   0   
52761403RN146 41277 4127711      042400      10874   27000       1 1900        V1P   V1P   0   
52761403BV147 41277 4127711      042430      10874   27000       1 1900        V1PV1PV1    0   
52761403P1148 41277 4127711      042500      10874   27000       1 1900        V1    V1    0   
5276143700149 41277 4127711      043600      10874   27000       1 1900        V1    V1    0   
52761460BV150 41277 4127711      045100      10874   27000       1 1900        V1    V1    0   
52761460SG151 41277 4127711      045200      10874   27000       1 1900        V1    V1    0   
5276149400152 41277 4127711      050030      10874   27000       1 1900        V1    V1    0   
5276152800153 41277 4127711      051100      10874   27000       1 1900        V1    V1    0   
5214481600154 41277 4127711      051100      10874   27000       1 1900        V1    V1    0   
52761544P1155 41277 4127711      051300      10874   27000       1 1900        V1    V1    0   
52761544BP156 41277 4127711      051330      10874   27000       1 1900        V1    V1    0   
52761544BT157 41277 4127711      051400      10874   27000       1 1900        V1    V1    0   
5276440700158 41277 4127711      051830      10874   27000       1 1900        V1    V1    0   
52764449BV159 41277 4127711      053000      10874   27000       1 1900        V1    V1    0   
5214024400160 41277 4127711      053300      10874   27000       1 1900        V1    V1    0   
52764472PN161 41277 4127711      053830      10874   27000       1 1900        V1    V1    0   
52764472BV162 41277 4127711      054000      10874   27000       1 1900        V1    V1    0   
5214025100163 41277 4127711      054230      10874   27000       1 1900        V1    V1    0   
5259848200164 41277 4127711      054430      10874   27000       1 1900        V1    V1    0   
52764522BV165 41277 4127711      055800      10874   27000       1 1900        V1    V1    0   
5276455500166 41277 4127711      060900      10874   27000       1 1900        V1    V1    0   
52764571BV167 41277 4127711      061800      10874   27000       1 1900        V1    V1    0   
5276461300168 41277 4127711      062500      10874   27000       1 1900        V1    V1    0   
52765875BV169 41277 4127711064100      0644001187487427000 27000 111900  1900  V1    V1    0   
52765875RN170 41277 4127711      064630      10874   27000       1 1900        V1 1NIV1    0   
52765875RS171 41277 4127711      064730      10874   27000       1 1900        V1    V1    0   
5276588300172 41277 4127711      065330      10874   27000       1 1900        V1    V1    0   
5277539500173 41277 4127711      070200      10874   27000       1 1900        V1    V1    0   
5277540300174 41277 4127711      070700      10874   27000       1 1900        V1    V1    0   
52775411RF175 41277 4127711      071000      10874   27000       1 1900        V1    R1G   0   
52688903VS176 41277 4127711      071130      10874   27000       1 1900        R1G   R1G   0   
526889111G177 41277 4127711      071630      10874   27000       1 1900        R1G   1G    0   
52688911BC178 41277 4127711      071730      10874   27000       1 1900        1G R1GV1    0   
52688762BM179 41277 4127711      072430      10874   27000       1 1900        V1    V1    0   
52688770CV180 41277 4127711      074030      10874   27000       1 1900        V1    V1    0   
52688887EE181 41277 4127711      075300      10874   27000       1 1900        V1    V1    0   
52688887BV182 41277 4127711      075330      10874   27000       1 1900        V1    V1    0   
52688887EO183 41277 4127711      075400      10874   27000       1 1900        V1    V1    0   
52688887BL184 41277 4127711      075630      10874   27000       1 1900        V1    R1L   0   
52688754RL185 41277 4127711      075800      10874   27000       1 1900        R1LR1LV1    0   
52773515BV186 41277 4127711      075930      10874   27000       1 1900        V1    V1    0   
52773515P1187 41277 4127711      080130      10874   27000       1 1900        V1    V1    0   
5277353100188 41277 4127711      080400      10874   27000       1 1900        V1    V1    0   
52773556BV189 41277 4127711      080900      10874   27000       1 1900        V1    V1    0   
52773200BN190 41277 4127711      080900      10874   27000       1 1900        V1    V1    0   
52773200BF191 41277 4127711      081300      10874   27000       1 1900        V1    V1    0   
52773200EF192 41277 4127711      081430      10874   27000       1 1900        V1    V1    0   
52773200J1193 41277 4127711      081600      10874   27000       1 1900        V1    V1    0   
52773200BV194 41277 4127711      081700      10874   27000       1 1900        V1    V1    0   
52773200BS195 41277 4127711      081800      10874   27000       1 1900        V1    V1    0   
52789370BF196 41277 4127711      082800      10874   27000       1 1900        V1    V1    0   
5278129400197 41277 4127711      083130      10874   27000       1 1900        V1    V1    0   
5278127800198 41277 4127711      083600      10874   27000       1 1900        V1    V1    0   
5278126000199 41277 4127711      083800      10874   27000       1 1900        V1    V1    0   
5278124500200 41277 4127711      084630      10874   27000       1 1900        V1    V1    0   
52781005P8201 41277 4127711      084900      10874   27000       1 1900        V1    V1    0   
52781005BV202 41277 4127711      085030      10874   27000       1 1900        V1    V1    0   
52781005P2203 41277 4127711      085100      10874   27000       1 1900        V1    V1    0   
5278118700204 41277 4127711      085530      10874   27000       1 1900        V1    V1    0   
5278117900205 41277 4127711      085800      10874   27000       1 1900        V1    V1    0   
5278116100206 41277 4127711      090430      10874   27000       1 1900        V1    V1    0   
52781104AN207 41277 4127711      090830      10874   27000       1 1900        V1    V1    0   
52781104BV208 41277 4127711      090900      10874   27000       1 1900        V1    VA    0   
52781104PL209 41277 4127711      091000      10874   27000       1 1900        VA    V1P   0   
52781104BB210 41277 4127711      091100      10874   27000       1 1900        V1PV1PV1    0   
52781054EB211 41277 4127711      091530      10874   27000       1 1900        V1    V1    0   
52781054BV212 41277 4127711      091630      10874   27000       1 1900        V1    V1    0   
5259870600213 41277 4127711      091830      10874   27000       1 1900        V1    V1    0   
52781062BV214 41277 4127711      092530      10874   27000       1 1900        V1    V1    0   
527810621B215 41277 4127711      092630      10874   27000       1 1900        V1    V1    0   
5278108800216 41277 4127711      093300      10874   27000       1 1900        V1    V1    0   
5278415700217 41277 4127711      094400      10874   27000       1 1900        V1    V1    0   
52784173JF218 41277 4127711      094730      10874   27000       1 1900        V1    V1    0   
52784173BV219 41277 4127711      095130      10874   27000       1 1900        V1    V1    0   
52784009AI220 41277 4127711      095730      10874   27000       1 1900        V1    V1    0   
52784009BV221 41277 4127711      095800      10874   27000       1 1900        V1 VD V1F   0   
52784009AC222 41277 4127711      100000      10874   27000       1 1900        V1FV1FV1    0   
52784009BF223 41277 4127711      100130      10874   27000       1 1900        V1    V1    0   
52784009FR224 41277 4127711      100200      10874   27000       1 1900        V1    V14   0   
52784009FI225 41277      11100400            10874   27000       1 1900        V14         0   
5024001657 78R4S 412770087202800R 41276MA1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000192088FA784009FI2187FE406                            
75    26NA2K  1192088FA220784009FI1518063                     
52192088FA  1       4127700            20280001   874      27000  1      1900        RC1   0   
52192088AP  2 41277 4127700      202930      10874   27000       1 1900        RC1RC1V1    0   
52192088AS  3 41277 4127700      203130      10874   27000       1 1900        V1    V1    0   
52192088BV  4 41277 4127700      203230      10874   27000       1 1900        V1    V1    0   
52192070BV  5 41277 4127700      203400      10874   27000       1 1900        V1    V1    0   
52192039AM  6 41277 4127700      203700      10874   27000       1 1900        V1    V1M   0   
52192005PU  7 41277 4127700      203830      10874   27000       1 1900        V1M   V1M   0   
52192047AE  8 41277 4127600      204100      10874   27000       1 1900        V1MV1MV2R   0   
52192047AO  9 41276 4127600      204300      10874   27000       1 1900        V2RV2RV2B   0   
52192047YT 10 41276 4127600      204400      10874   27000       1 1900        V2B   V2B   0   
5219240100 11 41276 4127600      204830      10874   27000       1 1900        V2B   V2B   0   
5219241900 12 41276 4127600      205030      10874   27000       1 1900        V2B   V2B   0   
52192427BV 13 41276 4127600      205230      10874   27000       1 1900        V2B   V2B   0   
52192427BF 14 41276 4127600      205300      10874   27000       1 1900        V2BV2B211   0   
52192435BV 15 41276 4127600      205730      10874   27000       1 1900        211   211   0   
52192435AO 16 41276 4127600      205800      10874   27000       1 1900        211   211   0   
52192435RL 17 41276 4127600      210000      10874   27000       1 1900        211   211   0   
5219244300 18 41276 4127600      210500      10874   27000       1 1900        211   V2    0   
5219245000 19 41276 4127600      210930      10874   27000       1 1900        V2    V2    0   
52175810BV 20 41276 4127600      211630      10874   27000       1 1900        V2    V2    0   
5214128300 21 41276 4127600      212330      10874   27000       1 1900        V2 V2 V1R   0   
52175240RM 22 41276 4127700      212630      10874   27000       1 1900        V1R   V1R   0   
52175240RN 23 41277 4127700      212730      10874   27000       1 1900        V1RV1RV1    0   
5217525700 24 41277 4127700      213030      10874   27000       1 1900        V1    V1    0   
5217528100 25 41277 4127700      213600      10874   27000       1 1900        V1    V1    0   
52175828BV 26 41277 4127700      214000      10874   27000       1 1900        V1    V1    0   
52175828TU 27 41277 4127700      214200      10874   27000       1 1900        V1    V1    0   
52141036TU 28 41277 4127700      214230      10874   27000       1 1900        V1    V1    0   
52141036BV 29 41277 4127700      214330      10874   27000       1 1900        V1    V1    0   
52141036EF 30 41277 4127700      214400      10874   27000       1 1900        V1    V1    0   
52141044RC 31 41277 4127700      214430      10874   27000       1 1900        V1    V1R   0   
52141044RS 32 41277 4127600      214700      10874   27000       1 1900        V1RV1RV2    0   
5214170500 33 41276 4127600      214900      10874   27000       1 1900        V2    V2    0   
5214175400 34 41276 4127600      215830      10874   27000       1 1900        V2    V2    0   
5214125900 35 41276 4127600      221130      10874   27000       1 1900        V2    V2    0   
52141291BV 36 41276 4127600      221600      10874   27000       1 1900        V2    V2    0   
52141291P1 37 41276 4127600      221600      10874   27000       1 1900        V2    V2    0   
5214129117 38 41276 4127600      221600      10874   27000       1 1900        V2    V2    0   
5214244800 39 41276 4127600      223100      10874   27000       1 1900        V2    V2    0   
5214240600 40 41276 4127600      224500      10874   27000       1 1900        V2    V2    0   
5214238000 41 41276 4127600      225030      10874   27000       1 1900        V2    V2    0   
52142364BV 42 41276 4127600      225800      10874   27000       1 1900        V2    V2    0   
5214212515 43 41276 4127600      230630      10874   27000       1 1900        V2 V2 V2R   0   
52142125BF 44 41276 4127600      231100      10874   27000       1 1900        V2R   V2R   0   
52142125P2 45 41276 4127600      231200      10874   27000       1 1900        V2RV2RV2    0   
52142125PM 46 41276 4127600      231330      10874   27000       1 1900        V2    V2    0   
52142620BV 47 41276 4127600      232800      10874   27000       1 1900        V2    V2    0   
5214264600 48 41276 4127600      233630      10874   27000       1 1900        V2    V2    0   
5271385900 49 41276 4127600      234230      10874   27000       1 1900        V2    V2    0   
5271384200 50 41276 4127600      234600      10874   27000       1 1900        V2    V2    0   
5271383400 51 41276 4127600      235200      10874   27000       1 1900        V2    V2    0   
5271226500 52 41276 4127600      235330      10874   27000       1 1900        V2    V2    0   
5271382600 53 41276 4127600      235530      10874   27000       1 1900        V2    V2    0   
52713008PG 54 41276 4127600      235900      10874   27000       1 1900        V2    V2    0   
52713008BV 55 41276 4127600      235930      10874   27000       1 1900        V2    V2    0   
52713875IS 56 41276 4127611      000200      10874   27000       1 1900        V2    2IT   0   
52713875RL 57 41276 4127611      000300      10874   27000       1 1900        2IT2IT2LY   0   
52713875RE 58 41276 4127611      000400      10874   27000       1 1900        2LY   2LY   0   
52713875P2 59 41276 4127711      000430      10874   27000       1 1900        2LY2LYRO1   0   
52713875RO 60 41277 4127711000700      0030001187487427000 27000 111900  1900  RO1   RO1   0   
52713875P3 61 41277 4127711      003100      10874   27000       1 1900        RO1V1TV1B   0   
5271387513 62 41277 4127711      003330      10874   27000       1 1900        V1B   V1B   0   
52713875RI 63 41277 4127711      003400      10874   27000       1 1900        V1B   V1B   0   
52713032P2 64 41277 4127711      003900      10874   27000       1 1900        V1B   V1B   0   
52713032P4 65 41277 4127711      004400      10874   27000       1 1900        V1BV1BV1    0   
5271350300 66 41277 4127711      004530      10874   27000       1 1900        V1    V1    0   
52713511BV 67 41277 4127711      005000      10874   27000       1 1900        V1    V1    0   
5271352912 68 41277 4127711      005230      10874   27000       1 1900        V1    V1    0   
5271352900 69 41277 4127711      005330      10874   27000       1 1900        V1    V1    0   
52713529V9 70 41277 4127711      005400      10874   27000       1 1900        V1    V1    0   
5271353700 71 41277 4127711      005700      10874   27000       1 1900        V1    V1    0   
5271354500 72 41277 4127711010400      0122301187487427000 27000 111900  1900  V1 VA V1    0   
5271356000 73 41277 4127711      012930      10874   27000       1 1900        V1    V1    0   
52713578BN 74 41277 4127711      013230      10874   27000       1 1900        V1    V1    0   
527135783E 75 41277 4127711      013300      10874   27000       1 1900        V1    V1    0   
52713578BV 76 41277 4127711      013430      10874   27000       1 1900        V1    V1    0   
52713578BS 77 41277 4127711      013500      10874   27000       1 1900        V1    V1    0   
5271202600 78 41277 4127711      013630      10874   27000       1 1900        V1    V1    0   
5271358600 79 41277 4127711      013900      10874   27000       1 1900        V1    V1    0   
52725002BF 80 41277 4127711      014500      10874   27000       1 1900        V1    V1    0   
52725002BV 81 41277 4127711014600      0151001187487427000 27000 111900  1900  V1    V1    0   
52725002PA 82 41277 4127711      015200      10874   27000       1 1900        V1    V1    0   
52725002FI 83 41277 4127711      015330      10874   27000       1 1900        V1    V1    0   
52725002AS 84 41277 4127711      015400      10874   27000       1 1900        V1    V1    0   
5272560600 85 41277 4127711      015900      10874   27000       1 1900        V1    V1    0   
52725614PV 86 41277 4127711      020400      10874   27000       1 1900        V1    V1    0   
5272561400 87 41277 4127711      020430      10874   27000       1 1900        V1    V1    0   
52725614AG 88 41277 4127711      020500      10874   27000       1 1900        V1    V1    0   
52725622AG 89 41277 4127711      021030      10874   27000       1 1900        V1    V1    0   
5272562200 90 41277 4127711      021100      10874   27000       1 1900        V1    V1    0   
52725655BV 91 41277 4127711      021700      10874   27000       1 1900        V1    V1    0   
52725655PV 92 41277 4127711      021800      10874   27000       1 1900        V1    V1    0   
5272566300 93 41277 4127711      022000      10874   27000       1 1900        V1    V1    0   
5272567100 94 41277 4127711      022500      10874   27000       1 1900        V1    V1    0   
52725689CH 95 41277 4127711      023100      10874   27000       1 1900        V1    V1    0   
52725689PV 96 41277 4127711      023130      10874   27000       1 1900        V1    V1    0   
52725689BV 97 41277 4127711      023200      10874   27000       1 1900        V1    V1    0   
52725689PK 98 41277 4127711      023330      10874   27000       1 1900        V1    V1    0   
52725689RN 99 41277 4127711      023330      10874   27000       1 1900        V1    V1    0   
52725689RS100 41277 4127711      023530      10874   27000       1 1900        V1    V1    0   
5272571300101 41277 4127711      023630      10874   27000       1 1900        V1    V1    0   
52725721V3102 41277 4127711      023900      10874   27000       1 1900        V1    V1    0   
5272572100103 41277 4127711      023930      10874   27000       1 1900        V1    V1    0   
52725739PK104 41277 4127711      024030      10874   27000       1 1900        V1    V1    0   
52725739BV105 41277 4127711      024230      10874   27000       1 1900        V1    V1    0   
5272135700106 41277 4127711      024730      10874   27000       1 1900        V1    V1    0   
52721340BV107 41277 4127711      025100      10874   27000       1 1900        V1    V1    0   
52721332BV108 41277 4127711      025700      10874   27000       1 1900        V1    V1    0   
52721332PK109 41277 4127711      025800      10874   27000       1 1900        V1    V1    0   
5272132400110 41277 4127711      030030      10874   27000       1 1900        V1    V1    0   
52721290PK111 41277 4127711      030130      10874   27000       1 1900        V1    V1    0   
52721290BV112 41277 4127711      030430      10874   27000       1 1900        V1    V1    0   
52721282P1113 41277 4127711      030430      10874   27000       1 1900        V1    V1    0   
52721282P2114 41277 4127711      030530      10874   27000       1 1900        V1    V1    0   
52721282BV115 41277 4127711      030630      10874   27000       1 1900        V1    V1    0   
5272126600116 41277 4127711      030800      10874   27000       1 1900        V1    V1    0   
5272124100117 41277 4127711      031000      10874   27000       1 1900        V1    V1    0   
5272122500118 41277 4127711      031200      10874   27000       1 1900        V1    V1    0   
5272100113119 41277 4127711      031530      10874   27000       1 1900        V1    V1    0   
52721001AN120 41277 4127711      031600      10874   27000       1 1900        V1    V1    0   
52721001BV121 41277 4127711      031630      10874   27000       1 1900        V1    V1    0   
52721001AS122 41277 4127711      031700      10874   27000       1 1900        V1    V1    0   
52721001TU123 41277 4127711      031830      10874   27000       1 1900        V1    V1    0   
52722025K1124 41277 4127711      032100      10874   27000       1 1900        V1    1EX   0   
52722025BV125 41277 4127711      032200      10874   27000       1 1900        1EX1SEV1    0   
5272200921126 41277 4127711      032430      10874   27000       1 1900        V1    V1    0   
52722009AG127 41277 4127711      032530      10874   27000       1 1900        V1    V1    0   
5272220700128 41277 4127711      033430      10874   27000       1 1900        V1    V1    0   
5272223100129 41277 4127711      033630      10874   27000       1 1900        V1    V1    0   
5272224900130 41277 4127711      033830      10874   27000       1 1900        V1    V1    0   
52722264BV131 41277 4127711      034230      10874   27000       1 1900        V1    V1    0   
5272229800132 41277 4127711      034600      10874   27000       1 1900        V1    V1    0   
52722306P2133 41277 4127711      034630      10874   27000       1 1900        V1    V1    0   
52722306P1134 41277 4127711      034700      10874   27000       1 1900        V1 V1 1BG   0   
52722439KM135 41277 4127711      034730      10874   27000       1 1900        1BG   1BG   0   
52722439BV136 41277 4127711      034800      10874   27000       1 1900        1BG1BGV1P   0   
52722314BV137 41277 4127711      035300      10874   27000       1 1900        V1P   V1P   0   
5211212800138 41277 4127711      035530      10874   27000       1 1900        V1P   V1P   0   
5272232200139 41277 4127711      035830      10874   27000       1 1900        V1P   V1P   0   
5272234800140 41277 4127711      040630      10874   27000       1 1900        V1P   V1P   0   
52761403RN141 41277 4127711      042400      10874   27000       1 1900        V1P   V1P   0   
52761403BV142 41277 4127711      042430      10874   27000       1 1900        V1PV1PV1    0   
52761403P1143 41277 4127711      042500      10874   27000       1 1900        V1    V1    0   
5276143700144 41277 4127711      043600      10874   27000       1 1900        V1    V1    0   
52761460BV145 41277 4127711      045100      10874   27000       1 1900        V1    V1    0   
52761460SG146 41277 4127711      045200      10874   27000       1 1900        V1    V1    0   
5276149400147 41277 4127711      050030      10874   27000       1 1900        V1    V1    0   
5276152800148 41277 4127711      051100      10874   27000       1 1900        V1    V1    0   
5214481600149 41277 4127711      051100      10874   27000       1 1900        V1    V1    0   
52761544P1150 41277 4127711      051300      10874   27000       1 1900        V1    V1    0   
52761544BP151 41277 4127711      051330      10874   27000       1 1900        V1    V1    0   
52761544BT152 41277 4127711      051400      10874   27000       1 1900        V1    V1    0   
5276440700153 41277 4127711      051830      10874   27000       1 1900        V1    V1    0   
52764449BV154 41277 4127711      053000      10874   27000       1 1900        V1    V1    0   
5214024400155 41277 4127711      053300      10874   27000       1 1900        V1    V1    0   
52764472PN156 41277 4127711      053830      10874   27000       1 1900        V1    V1    0   
52764472BV157 41277 4127711      054000      10874   27000       1 1900        V1    V1    0   
5214025100158 41277 4127711      054230      10874   27000       1 1900        V1    V1    0   
5259848200159 41277 4127711      054430      10874   27000       1 1900        V1    V1    0   
52764522BV160 41277 4127711      055800      10874   27000       1 1900        V1    V1    0   
5276455500161 41277 4127711      060900      10874   27000       1 1900        V1    V1    0   
52764571BV162 41277 4127711      061800      10874   27000       1 1900        V1    V1    0   
5276461300163 41277 4127711      062500      10874   27000       1 1900        V1    V1    0   
52765875BV164 41277 4127711064100      0644001187487427000 27000 111900  1900  V1    V1    0   
52765875RN165 41277 4127711      064630      10874   27000       1 1900        V1 1NIV1    0   
52765875RS166 41277 4127711      064730      10874   27000       1 1900        V1    V1    0   
5276588300167 41277 4127711      065330      10874   27000       1 1900        V1    V1    0   
5277539500168 41277 4127711      070200      10874   27000       1 1900        V1    V1    0   
5277540300169 41277 4127711      070700      10874   27000       1 1900        V1    V1    0   
52775411RF170 41277 4127711      071000      10874   27000       1 1900        V1    R1G   0   
52688903VS171 41277 4127711      071130      10874   27000       1 1900        R1G   R1G   0   
526889111G172 41277 4127711      071630      10874   27000       1 1900        R1G   1G    0   
52688911BC173 41277 4127711      071730      10874   27000       1 1900        1G R1GV1    0   
52688762BM174 41277 4127711      072430      10874   27000       1 1900        V1    V1    0   
52688770CV175 41277 4127711      074030      10874   27000       1 1900        V1    V1    0   
52688887EE176 41277 4127711      075300      10874   27000       1 1900        V1    V1    0   
52688887BV177 41277 4127711      075330      10874   27000       1 1900        V1    V1    0   
52688887EO178 41277 4127711      075400      10874   27000       1 1900        V1    V1    0   
52688887BL179 41277 4127711      075630      10874   27000       1 1900        V1    R1L   0   
52688754RL180 41277 4127711      075800      10874   27000       1 1900        R1LR1LV1    0   
52773515BV181 41277 4127711      075930      10874   27000       1 1900        V1    V1    0   
52773515P1182 41277 4127711      080130      10874   27000       1 1900        V1    V1    0   
5277353100183 41277 4127711      080400      10874   27000       1 1900        V1    V1    0   
52773556BV184 41277 4127711      080900      10874   27000       1 1900        V1    V1    0   
52773200BN185 41277 4127711      080900      10874   27000       1 1900        V1    V1    0   
52773200BF186 41277 4127711      081300      10874   27000       1 1900        V1    V1    0   
52773200EF187 41277 4127711      081430      10874   27000       1 1900        V1    V1    0   
52773200J1188 41277 4127711      081600      10874   27000       1 1900        V1    V1    0   
52773200BV189 41277 4127711      081700      10874   27000       1 1900        V1    V1    0   
52773200BS190 41277 4127711      081800      10874   27000       1 1900        V1    V1    0   
52789370BF191 41277 4127711      082800      10874   27000       1 1900        V1    V1    0   
5278129400192 41277 4127711      083130      10874   27000       1 1900        V1    V1    0   
5278127800193 41277 4127711      083600      10874   27000       1 1900        V1    V1    0   
5278126000194 41277 4127711      083800      10874   27000       1 1900        V1    V1    0   
5278124500195 41277 4127711      084630      10874   27000       1 1900        V1    V1    0   
52781005P8196 41277 4127711      084900      10874   27000       1 1900        V1    V1    0   
52781005BV197 41277 4127711      085030      10874   27000       1 1900        V1    V1    0   
52781005P2198 41277 4127711      085100      10874   27000       1 1900        V1    V1    0   
5278118700199 41277 4127711      085530      10874   27000       1 1900        V1    V1    0   
5278117900200 41277 4127711      085800      10874   27000       1 1900        V1    V1    0   
5278116100201 41277 4127711      090430      10874   27000       1 1900        V1    V1    0   
52781104AN202 41277 4127711      090830      10874   27000       1 1900        V1    V1    0   
52781104BV203 41277 4127711      090900      10874   27000       1 1900        V1    VA    0   
52781104PL204 41277 4127711      091000      10874   27000       1 1900        VA    V1P   0   
52781104BB205 41277 4127711      091100      10874   27000       1 1900        V1PV1PV1    0   
52781054EB206 41277 4127711      091530      10874   27000       1 1900        V1    V1    0   
52781054BV207 41277 4127711      091630      10874   27000       1 1900        V1    V1    0   
5259870600208 41277 4127711      091830      10874   27000       1 1900        V1    V1    0   
52781062BV209 41277 4127711      092530      10874   27000       1 1900        V1    V1    0   
527810621B210 41277 4127711      092630      10874   27000       1 1900        V1    V1    0   
5278108800211 41277 4127711      093300      10874   27000       1 1900        V1    V1    0   
5278415700212 41277 4127711      094400      10874   27000       1 1900        V1    V1    0   
52784173JF213 41277 4127711      094730      10874   27000       1 1900        V1    V1    0   
52784173BV214 41277 4127711      095130      10874   27000       1 1900        V1    V1    0   
52784009AI215 41277 4127711      095730      10874   27000       1 1900        V1    V1    0   
52784009BV216 41277 4127711      095800      10874   27000       1 1900        V1 VD V1F   0   
52784009AC217 41277 4127711      100000      10874   27000       1 1900        V1FV1FV1    0   
52784009BF218 41277 4127711      100130      10874   27000       1 1900        V1    V1    0   
52784009FR219 41277 4127711      100200      10874   27000       1 1900        V1    V14   0   
52784009FI220 41277      11100400            10874   27000       1 1900        V14         0   
5024001657 79R4S 412770087203000R 41276MA1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000192088FA784009FI2187FE406                            
75    26NA2K  1192088FA218784009FI1518063                     
52192088FA  1       4127700            20300001   874      27000  1      1900        RC1   0   
52192088AP  2 41277 4127700      203130      10874   27000       1 1900        RC1RC1V1    0   
52192088AS  3 41277 4127700      203330      10874   27000       1 1900        V1    V1    0   
52192088BV  4 41277 4127700      203500      10874   27000       1 1900        V1    V1    0   
52192070BV  5 41277 4127700      203700      10874   27000       1 1900        V1    V1    0   
52192039AM  6 41277 4127700      204000      10874   27000       1 1900        V1    V1M   0   
52192005PU  7 41277 4127700      204200      10874   27000       1 1900        V1M   V1M   0   
52192047AE  8 41277 4127600      204430      10874   27000       1 1900        V1MV1MV2R   0   
52192047AO  9 41276 4127600      204700      10874   27000       1 1900        V2RV2R211   0   
52192047YT 10 41276 4127600      204930      10874   27000       1 1900        211   211   0   
5219240100 11 41276 4127600      205500      10874   27000       1 1900        211   211   0   
5219241900 12 41276 4127600      205700      10874   27000       1 1900        211   211   0   
52192427BV 13 41276 4127600      205930      10874   27000       1 1900        211   211   0   
52192427BF 14 41276 4127600      210000      10874   27000       1 1900        211212V2    0   
52192427AB 15 41276 4127600      210100      10874   27000       1 1900        V2    V2    0   
52192468P3 16 41276 4127600      210300      10874   27000       1 1900        V2    V2    0   
52192468BV 17 41276 4127600      210330      10874   27000       1 1900        V2    V2    0   
52192468RM 18 41276 4127600      210400      10874   27000       1 1900        V2    V2    0   
52192476RN 19 41276 4127600      210600      10874   27000       1 1900        V2    V2    0   
52192476BV 20 41276 4127600      210630      10874   27000       1 1900        V2    V2    0   
52141820ES 21 41276 4127600      210630      10874   27000       1 1900        V2    V2    0   
52141820BV 22 41276 4127600      211030      10874   27000       1 1900        V2    V2    0   
52141820E1 23 41276 4127600      211200      10874   27000       1 1900        V2    V2    0   
52141820AF 24 41276 4127600      211230      10874   27000       1 1900        V2    V2    0   
52141812BV 25 41276 4127600      211530      10874   27000       1 1900        V2    V2    0   
52141812CS 26 41276 4127600      211600      10874   27000       1 1900        V2    V2    0   
5214180400 27 41276 4127600      211800      10874   27000       1 1900        V2    V2    0   
5214179600 28 41276 4127600      212030      10874   27000       1 1900        V2    V2    0   
5214178800 29 41276 4127600      212330      10874   27000       1 1900        V2    V2    0   
52141077RM 30 41276 4127600      212400      10874   27000       1 1900        V2    2BR   0   
52141077RT 31 41276 4127600      212630      10874   27000       1 1900        2BR2BRV2    0   
52141069BV 32 41276 4127600      212900      10874   27000       1 1900        V2    V2    0   
5214105100 33 41276 4127600      213530      10874   27000       1 1900        V2    V2    0   
52141044PA 34 41276 4127600      213730      10874   27000       1 1900        V2    V2    0   
52141044BV 35 41276 4127600      214130      10874   27000       1 1900        V2    V2    0   
52141044P1 36 41276 4127600      214230      10874   27000       1 1900        V2    V2    0   
52141044RS 37 41276 4127600      214700      10874   27000       1 1900        V2    V2    0   
5214170500 38 41276 4127600      214900      10874   27000       1 1900        V2    V2    0   
5214175400 39 41276 4127600      215830      10874   27000       1 1900        V2    V2    0   
5214125900 40 41276 4127600      221130      10874   27000       1 1900        V2    V2    0   
52141291BV 41 41276 4127600      221600      10874   27000       1 1900        V2    V2    0   
52141291P1 42 41276 4127600      221600      10874   27000       1 1900        V2    V2    0   
5214129117 43 41276 4127600      221600      10874   27000       1 1900        V2    V2    0   
5214244800 44 41276 4127600      223100      10874   27000       1 1900        V2    V2    0   
5214240600 45 41276 4127600      224500      10874   27000       1 1900        V2    V2    0   
5214238000 46 41276 4127600      225100      10874   27000       1 1900        V2    V2    0   
52142364BV 47 41276 4127600      225800      10874   27000       1 1900        V2    V2    0   
5214212515 48 41276 4127600      230630      10874   27000       1 1900        V2 V2 V2R   0   
52142125BF 49 41276 4127600      231100      10874   27000       1 1900        V2R   V2R   0   
52142125P2 50 41276 4127600      231200      10874   27000       1 1900        V2RV2RV2    0   
52142125PM 51 41276 4127600      231330      10874   27000       1 1900        V2    V2    0   
52142620BV 52 41276 4127600      232800      10874   27000       1 1900        V2    V2    0   
5214264600 53 41276 4127600      233630      10874   27000       1 1900        V2    V2    0   
5271385900 54 41276 4127600      234230      10874   27000       1 1900        V2    V2    0   
